Time	roll	pitch	yaw	lat	lon	alt
3322	-16.95	5.69	-90.4	33.0566	-111.678	11257
3323	15.95	2.56	51.96	33.0565	-111.678	11257
3324	-6.06	-8.31	120.59	33.0565	-111.6779	11257
3325	-1.68	5.02	22	33.0565	-111.6778	11257
3326	10.69	7.45	35.15	33.0566	-111.6778	11257
3327	15.63	5.95	-37.42	33.0566	-111.6778	11257
3328	3.7	17.9	-75.91	33.0565	-111.6779	11257
3329	-12.04	-1.25	76.23	33.0565	-111.6779	11257
3330	-3.67	-2	60.17	33.0564	-111.6779	11257
3331	-14.85	2.52	-140.56	33.0563	-111.6778	11257
3332	12.75	-10.45	39.78	33.0563	-111.6778	11257
3333	-13.25	1.15	-91.21	33.0563	-111.6777	11257
3334	-7.35	-8.45	116.38	33.0563	-111.6778	11257
3335	-17.65	-7.59	28.31	33.0563	-111.6779	11257
3336	18.83	-6.82	14.64	33.0562	-111.678	11257
3337	-14.61	-2.37	143.05	33.0561	-111.678	11257
3338	-0.36	3.38	-74.73	33.056	-111.678	11257
3339	14.73	-0.85	5.35	33.0559	-111.678	11257
3340	17.46	10.16	38.86	33.0559	-111.678	11257
3341	21.02	-3.61	148.4	33.0559	-111.678	11257
3342	-1.76	2.34	145.74	33.0559	-111.678	11257
3343	-1.41	0.2	34.34	33.0559	-111.6781	11257
3344	-15.22	12.9	144.89	33.0559	-111.6782	11257
3345	5.45	8	-58.15	33.0558	-111.6783	11257
3346	11.59	-7.05	37.35	33.0556	-111.6783	11257
3347	9.67	14.92	-18.25	33.0555	-111.6783	11257
3348	2.46	7.95	22.01	33.0554	-111.6782	11257
3349	-7.71	-15.39	156.13	33.0554	-111.6782	11257
3350	-8.32	-18.25	138.23	33.0555	-111.6781	11257
3351	-3.4	-7.64	72.21	33.0555	-111.6782	11257
3352	15.43	2.71	-30.84	33.0555	-111.6783	11257
3353	20.6	3.94	-20.88	33.0555	-111.6784	11257
3354	17.31	4.94	29.14	33.0554	-111.6784	11257
3355	1.72	-7.59	75.92	33.0553	-111.6784	11257
3356	-2.47	-6.16	57.91	33.0552	-111.6784	11257
3357	-3.42	6.98	14.13	33.0551	-111.6783	11257
3358	18.89	15.59	44.25	33.0551	-111.6782	11257
3359	30.48	0.61	-171.14	33.0551	-111.6782	11257
3360	18.14	-4.82	-92.56	33.0551	-111.6783	11257
3361	-1.41	4.22	101.55	33.0551	-111.6785	11257
3362	7.62	-7.73	-47.3	33.055	-111.6786	11257
3363	4.98	11.38	-29	33.0549	-111.6786	11257
3364	15.71	8.12	21.79	33.0548	-111.6786	11257
3365	12.2	5.52	69.52	33.0547	-111.6786	11257
3366	11.38	1.97	68.11	33.0547	-111.6786	11257
3367	6.92	8.15	55.41	33.0547	-111.6785	11257
3368	8.11	11.2	22.42	33.0547	-111.6785	11257
3369	2.76	21.06	78.24	33.0548	-111.6785	11257
3370	17.16	1.01	7.85	33.0548	-111.6786	11257
3371	9.13	5.36	52.23	33.0547	-111.6787	11257
3372	-10.73	-12.89	76.4	33.0546	-111.6787	11257
3373	-26.65	0.79	143.85	33.0545	-111.6788	11257
3374	5.98	-7.37	40.32	33.0544	-111.6787	11257
3375	-6.29	9.67	61.67	33.0544	-111.6787	11257
3376	-1.31	20.05	53.04	33.0543	-111.6787	10426.4
3377	8.05	-1.2	124.74	33.0544	-111.6787	10426.4
3378	-4.57	5.13	63.06	33.0544	-111.6788	10426.4
3379	-12.79	10.39	129.47	33.0544	-111.6789	10426.4
3380	21.26	3.94	-32.37	33.0543	-111.679	10426.4
3381	12.07	11.1	-1.84	33.0542	-111.679	10426.4
3382	3.32	5.34	32.97	33.0541	-111.6791	10426.4
3383	-4.19	9.34	24.22	33.054	-111.679	10426.4
3384	9.43	10.98	22.94	33.054	-111.679	10426.4
3385	7.22	1	61.26	33.054	-111.6789	10426.4
3386	-4.24	14.43	58.48	33.054	-111.6789	10426.4
3387	0.22	10.29	81.94	33.054	-111.679	10426.4
3388	9.8	8.07	-31.66	33.054	-111.6791	10426.4
3389	-4.32	13.13	-82.99	33.0539	-111.6792	10426.4
3390	11.85	8.25	-20.66	33.0538	-111.6792	10426.4
3391	8.64	-2.3	51.38	33.0535	-111.6792	10426.4
3392	4.99	13.07	-3.88	33.0535	-111.6792	10426.4
3393	8.8	4.19	22.05	33.0534	-111.6791	10426.4
3394	2.59	2.19	69.27	33.0534	-111.6791	10426.4
3395	3.5	12.55	43.47	33.0535	-111.6792	10426.4
3396	5.53	-2.04	78.34	33.0534	-111.6792	10426.4
3397	5.59	11.22	-27.24	33.0534	-111.6793	10426.4
3398	-4.36	10.58	-72.14	33.0533	-111.6794	10426.4
3399	13.68	0.92	-2.27	33.0531	-111.6795	10426.4
3400	0.37	20.23	-49.98	33.053	-111.6795	10426.4
3401	20.63	-10.75	74.62	33.0529	-111.6794	10426.4
3402	12.72	-1.08	90	33.0529	-111.6794	10426.4
3403	-7.49	10.05	48.76	33.0529	-111.6794	10426.4
3404	9.55	-3.76	34.27	33.0529	-111.6795	10426.4
3405	5.13	7.46	-74.98	33.0528	-111.6796	10426.4
3406	8.43	15.28	-71.47	33.0526	-111.6797	10012.4
3407	21.77	-0.17	37.68	33.0525	-111.6797	10012.4
3408	-7.64	13.33	-9.42	33.0524	-111.6797	10012.4
3409	11.21	-4.88	98.84	33.0523	-111.6796	10012.4
3410	13.83	2.4	71.65	33.0523	-111.6796	10012.4
3411	-21.11	-3.34	-6.6	33.0523	-111.6795	10012.4
3412	5.37	-10.43	69.09	33.0523	-111.6796	10012.4
3413	-13.3	16.99	171.3	33.0523	-111.6797	10012.4
3414	23.29	2.79	-12.55	33.0522	-111.6798	10012.4
3415	14.43	-13.56	43.52	33.0521	-111.6798	10012.4
3416	-10.29	2.41	-24.22	33.0519	-111.6798	10012.4
3417	-4.24	2.58	68.68	33.0519	-111.6797	10012.4
3418	-0.4	-7.57	151.37	33.0518	-111.6797	10012.4
3419	11.13	3.37	142.34	33.0518	-111.6796	10012.4
3420	-19.85	13.37	61.35	33.0518	-111.6796	10012.4
3421	26.81	-12.88	-49.99	33.0517	-111.6798	9812.4
3422	-9.08	-12.4	63.84	33.0516	-111.6799	9812.4
3423	-11.81	-17.78	45.34	33.0515	-111.6799	9812.4
3424	10.78	18.48	-58.69	33.0514	-111.68	9812.4
3425	15.71	-9.76	63.78	33.0513	-111.6799	9812.4
3426	11.9	-2.62	176.38	33.0512	-111.6799	9812.4
3427	-13.01	14.5	79.15	33.0512	-111.6799	9812.4
3428	21.05	-3.65	-155.38	33.0512	-111.6799	9812.4
3429	4.42	16.51	-178.41	33.0512	-111.68	9812.4
3430	-20.71	6.5	156.98	33.0511	-111.68	9812.4
3431	-0.61	-9.59	12.39	33.051	-111.6801	9812.4
3432	-6.89	1.15	-132.92	33.0509	-111.6802	9812.4
3433	-7.4	21.98	-29.45	33.0508	-111.6802	9812.4
3434	13.6	-20.48	87.43	33.0507	-111.6801	9812.4
3435	-7.3	-9.55	73.22	33.0507	-111.68	9812.4
3436	0.38	6.47	104.59	33.0507	-111.68	9812.4
3437	10.48	-8.18	62.24	33.0507	-111.68	9812.4
3438	-9.57	-20.82	26.82	33.0507	-111.6801	9812.4
3439	-1.9	18.74	-119.79	33.0506	-111.6802	9812.4
3440	-4.11	-9.73	35.16	33.0505	-111.6802	9812.4
3441	-3.13	-13.33	120.5	33.0504	-111.6802	9812.4
3442	13.02	8.87	-28.26	33.0503	-111.6802	9812.4
3443	-17.44	-1.58	-147.13	33.0502	-111.6802	9812.4
3444	8.98	6.39	71.46	33.0501	-111.6801	9812.4
3445	-8.03	2.78	10.91	33.0502	-111.6801	9812.4
3446	12.36	4.54	107.65	33.0502	-111.6801	9812.4
3447	2.11	-11.01	27.25	33.0501	-111.6802	9812.4
3448	7.82	8.34	-89.25	33.0501	-111.6803	9812.4
3449	-15.64	8.94	173.38	33.0499	-111.6803	9812.4
3450	11.11	-3.27	5.61	33.0497	-111.6804	9443.4
3451	16.32	-5.83	55.35	33.0496	-111.6803	9443.4
3452	-6.02	10.16	-24.68	33.0496	-111.6803	9443.4
3453	9.91	6.55	82.08	33.0496	-111.6802	9443.4
3454	8.73	-3.09	139.73	33.0496	-111.6802	9443.4
3455	-9.33	10.61	58.85	33.0496	-111.6803	9443.4
3456	-15.35	12	121.87	33.0496	-111.6804	9443.4
3457	-0.21	-11.39	33.57	33.0495	-111.6805	9443.4
3458	2.32	-9.77	21.72	33.0494	-111.6805	9443.4
3459	-0.61	11.9	-59.73	33.0493	-111.6806	9443.4
3460	14.7	-6.5	56.5	33.0491	-111.6806	9443.4
3461	12.66	-7.22	105.32	33.0491	-111.6805	9443.4
3462	9.06	3.19	28.71	33.049	-111.6804	9443.4
3463	2.92	7.35	15.21	33.049	-111.6804	9443.4
3464	19.11	7.04	9.01	33.049	-111.6804	9443.4
3465	22.42	1.8	-36.84	33.049	-111.6804	9443.4
3466	6.94	4.75	18.95	33.049	-111.6805	9443.4
3467	3.6	-10.67	28.03	33.0489	-111.6805	9443.4
3468	3.88	0.92	-10.13	33.0488	-111.6806	9443.4
3469	5.6	14.99	-36.72	33.0487	-111.6806	9443.4
3470	11.95	-4.9	59.68	33.0486	-111.6805	9443.4
3471	11.56	6.85	92.36	33.0485	-111.6805	9443.4
3472	10.71	0.2	117.39	33.0485	-111.6805	9164.4
3473	-5.51	8.4	84.02	33.0485	-111.6805	9164.4
3474	12.45	9.09	-75.2	33.0485	-111.6806	9164.4
3475	14.08	-4.57	-10.75	33.0485	-111.6807	9164.4
3476	-1.95	11	-58.94	33.0483	-111.6808	9164.4
3477	20.19	-5.71	38.86	33.0482	-111.6808	9164.4
3478	4.9	13.02	43.91	33.0481	-111.6808	9164.4
3479	7.13	-3.76	84.4	33.0481	-111.6808	9164.4
3480	11.38	-4.3	90.25	33.0481	-111.6808	9164.4
3481	-16.91	9.74	51.45	33.0481	-111.6808	9164.4
3482	24.09	5.52	-72.84	33.0481	-111.6808	9164.4
3483	-6.73	-17.3	48.59	33.0481	-111.6809	9164.4
3484	7.57	-2.83	-7.9	33.048	-111.681	9164.4
3485	5.53	11.3	-38.58	33.0479	-111.6811	9164.4
3486	-2.96	-12.75	75.68	33.0477	-111.6811	9164.4
3487	-4.26	9.24	9.45	33.0477	-111.681	9164.4
3488	13.8	-5.95	82.83	33.0477	-111.681	9164.4
3489	2.1	-6.47	139.94	33.0477	-111.681	9164.4
3490	3.15	3.88	81.46	33.0477	-111.6811	9164.4
3491	13.99	4.19	-53.15	33.0477	-111.6812	9164.4
3492	8.95	1.74	-22.48	33.0477	-111.6813	9164.4
3493	14.41	3.27	-0.38	33.0476	-111.6814	9164.4
3494	8.51	0	28.23	33.0475	-111.6814	9164.4
3495	3.98	2.08	20.2	33.0474	-111.6814	9164.4
3496	6.44	8.93	26.68	33.0473	-111.6814	9164.4
3497	13.34	5.56	34.61	33.0472	-111.6813	9164.4
3498	19.97	4.83	117.46	33.0473	-111.6813	9164.4
3499	11.6	7.5	137.28	33.0473	-111.6813	9164.4
3500	10.39	-3	-16.31	33.0473	-111.6814	9164.4
3501	3.78	-11.18	8.7	33.0472	-111.6816	8789.4
3502	-16.13	10.25	-123.78	33.0471	-111.6816	8789.4
3503	21.18	2.76	50.81	33.047	-111.6817	8789.4
3504	10.63	6.87	79.45	33.0469	-111.6816	8789.4
3505	11.17	-9.43	114.44	33.0468	-111.6816	8789.4
3506	-3.38	3.75	128.26	33.0468	-111.6816	8789.4
3507	5.05	4.23	123.3	33.0469	-111.6816	8789.4
3508	-3.92	19.29	117.17	33.0469	-111.6817	8789.4
3509	7.29	3.74	1.99	33.0469	-111.6817	8789.4
3510	2.2	-5.11	52.69	33.0468	-111.6818	8789.4
3511	-1.12	4.82	-40.47	33.0467	-111.6819	8789.4
3512	-11.86	8.13	-141.63	33.0466	-111.6819	8789.4
3513	20.2	-4.49	13.62	33.0465	-111.6819	8789.4
3514	5.19	-13.75	106.61	33.0464	-111.6819	8789.4
3515	7.31	-1.94	171.24	33.0464	-111.6819	8789.4
3516	0.84	-17.8	7.98	33.0463	-111.682	8789.4
3517	-3.09	-3.28	-45.76	33.0463	-111.682	8789.4
3518	-8.73	6.96	0	33.0462	-111.6821	8789.4
3519	17.31	-10.54	92.01	33.0461	-111.6822	8789.4
3520	12.85	18.71	50.9	33.046	-111.6821	8789.4
3521	0.76	-3.24	164.62	33.046	-111.6821	8789.4
3522	13.11	7.3	-4.23	33.046	-111.6821	8789.4
3523	24.62	-9.27	-18.75	33.046	-111.6821	8789.4
3524	21.73	6.7	-47	33.046	-111.6822	8789.4
3525	9.93	0.94	13.16	33.046	-111.6822	8789.4
3526	-1.22	-6.09	33.85	33.0459	-111.6823	8789.4
3527	-10.52	-2.2	120.16	33.0458	-111.6824	8789.4
3528	-8.21	2.66	-111.95	33.0457	-111.6824	8789.4
3529	9.14	-12.99	120.61	33.0456	-111.6823	8789.4
3530	-10.07	15.71	59.05	33.0456	-111.6823	8789.4
3531	13.4	-4.48	145.45	33.0456	-111.6823	8789.4
3532	-15.48	-11.77	55.24	33.0456	-111.6824	8789.4
3533	7.59	4.18	-72.67	33.0456	-111.6826	8789.4
3534	-6.74	-15.92	82.39	33.0455	-111.6827	8789.4
3535	-5.61	8.85	-52.12	33.0454	-111.6827	8789.4
3536	7.13	5.79	15.23	33.0453	-111.6828	8789.4
3537	14.62	-4.44	70.97	33.0452	-111.6827	8789.4
3538	-0.58	9.24	3.91	33.0452	-111.6827	8789.4
3539	15.1	-0.38	109.67	33.0452	-111.6827	8789.4
3540	9.66	-1.64	109.36	33.0452	-111.6827	8789.4
3541	-6.75	8.1	104.89	33.0452	-111.6828	8789.4
3542	13.16	-0.57	-6.97	33.0452	-111.6829	8789.4
3543	-7.25	12.45	-72.15	33.0449	-111.6831	8789.4
3544	20.67	-6.05	66.93	33.0448	-111.6831	8789.4
3545	4.8	0.23	58.48	33.0448	-111.6831	8789.4
3546	-5.91	3.66	99.77	33.0448	-111.6831	8789.4
3547	-3.29	-1.31	148.06	33.0448	-111.6831	8789.4
3548	-3.79	-8.42	38.75	33.0448	-111.6831	8789.4
3549	-34.1	-6.36	94.97	33.0448	-111.6832	8789.4
3550	18.1	7.79	-64.15	33.0448	-111.6833	8789.4
3551	-17.65	-1.98	-114.77	33.0447	-111.6834	8789.4
3552	-2.88	-11.92	120.14	33.0446	-111.6834	8789.4
3553	-9.4	-27.6	97.17	33.0445	-111.6834	8789.4
3554	20.2	-0.8	18.78	33.0445	-111.6834	8789.4
3555	20.88	8.54	-112.62	33.0445	-111.6835	8789.4
3556	4.63	-3.01	-0.67	33.0445	-111.6836	8789.4
3557	-5.37	-9.45	-3.07	33.0444	-111.6837	8789.4
3558	-0.54	-2.34	-72.09	33.0443	-111.6837	8789.4
3559	-1.18	-0.39	-32.93	33.0442	-111.6838	8789.4
3560	19.06	-6.34	79.08	33.0441	-111.6838	8789.4
3561	3.87	17.88	66.13	33.0441	-111.6837	8789.4
3562	11.75	-7.53	-175.05	33.0441	-111.6837	8789.4
3563	9.52	-4.64	-160.95	33.0441	-111.6838	8789.4
3564	-0.38	12.93	145.44	33.0441	-111.6839	8789.4
3565	-5.75	10.95	-173.17	33.0441	-111.684	8789.4
3566	18.56	-2.18	-8.02	33.0441	-111.6841	8789.4
3567	-0.51	17.21	-28.27	33.044	-111.6842	8789.4
3568	19.82	-0.42	52.28	33.0439	-111.6842	8789.4
3569	-1	-8.91	97.94	33.0438	-111.6842	8789.4
3570	-1.58	0.91	19.02	33.0438	-111.6842	8789.4
3571	10.68	-5.3	28.59	33.0439	-111.6843	8789.4
3572	15.61	-4.72	4.04	33.0438	-111.6843	8789.4
3573	-4.6	-10.71	30.73	33.0438	-111.6844	8789.4
3574	-8.16	1.26	99.75	33.0437	-111.6845	8789.4
3575	-22.8	8.73	-161.67	33.0436	-111.6846	8789.4
3576	17.48	-25.85	93.77	33.0436	-111.6846	8789.4
3577	-15.65	1.93	-8.57	33.0435	-111.6845	8789.4
3578	-8.46	-10.12	169.8	33.0435	-111.6845	8789.4
3579	7.61	4.88	32.56	33.0436	-111.6846	8789.4
3580	21.54	0.63	-48.57	33.0436	-111.6846	8789.4
3581	15.44	-7.32	17.04	33.0435	-111.6847	8789.4
3582	17.09	-1.28	41.26	33.0435	-111.6848	8789.4
3583	10.57	-10.22	64.66	33.0433	-111.6849	7773.7
3584	10.2	6.42	27.63	33.0432	-111.6848	7773.7
3585	7.1	-11.53	81.29	33.0432	-111.6848	7773.7
3586	7.72	9.72	70.29	33.0432	-111.6848	7773.7
3587	17.27	3.68	-11.9	33.0433	-111.6848	7773.7
3588	13.51	7.05	-19.84	33.0432	-111.6849	7773.7
3589	7.64	-1.21	9.36	33.0432	-111.685	7773.7
3590	0.22	17.72	-71.65	33.0431	-111.6851	7773.7
3591	16.91	7.55	1.86	33.043	-111.6851	7773.7
3592	19.11	4.94	72.06	33.0429	-111.6851	7773.7
3593	7.94	7.67	50.61	33.0429	-111.6851	7773.7
3594	13.3	-6.28	104.06	33.0429	-111.6851	7773.7
3595	-2.06	18.56	122.39	33.0429	-111.6851	7773.7
3596	16.59	-4.9	-2.01	33.0429	-111.6852	7773.7
3597	6.77	-7.6	28.27	33.0428	-111.6853	7773.7
3598	-16.06	9.34	-111.13	33.0427	-111.6854	7773.7
3599	14.62	10.45	-1.74	33.0425	-111.6854	7773.7
3600	12.65	17.67	90.01	33.0425	-111.6853	7773.7
3601	7.82	10.5	111.99	33.0425	-111.6853	7773.7
3602	0.61	-7.9	-133.74	33.0425	-111.6854	7773.7
3603	-6.12	-3.35	100.32	33.0425	-111.6854	7773.7
3604	-6.61	2.06	122.54	33.0425	-111.6855	7773.7
3605	0.87	-3.05	-127.63	33.0424	-111.6856	7773.7
3606	-8.99	-1.22	42.99	33.0424	-111.6857	7773.7
3607	-4.4	-6.47	82.42	33.0423	-111.6858	7773.7
3608	14.66	-23.39	-32.96	33.0422	-111.6858	7773.7
3609	-3.04	18.27	80.86	33.0421	-111.6859	7773.7
3610	14.55	2.59	133.93	33.042	-111.6859	7773.7
3611	0	6.38	142.47	33.042	-111.686	7773.7
3612	-0.59	-15.37	91.21	33.0419	-111.6862	7773.7
3613	11.97	6.92	-172.07	33.0419	-111.6862	7773.7
3614	-20.58	17.33	173.18	33.0418	-111.6863	7773.7
3615	-4.47	28.44	-78.27	33.0418	-111.6863	7773.7
3616	7.51	-15.56	81.38	33.0418	-111.6863	7773.7
3617	-6.8	2.96	-9.75	33.0417	-111.6863	7773.7
3618	11.31	-13.35	-104.1	33.0417	-111.6863	7773.7
3619	10.05	-8.27	-42.76	33.0416	-111.6863	7773.7
3620	21.18	2.17	-147.02	33.0414	-111.6863	7773.7
3621	9.6	-16.71	-107.41	33.0413	-111.6863	7773.7
3622	-9.67	-13.44	13.13	33.0413	-111.6864	7773.7
3623	2.06	-27.1	-42.51	33.0412	-111.6864	7773.7
3624	17.68	-11.32	8.08	33.0411	-111.6865	7773.7
3625	-23.73	6.06	-67.09	33.0411	-111.6865	7773.7
3626	25.36	-5.78	-4.26	33.0411	-111.6865	7773.7
3627	-14.48	5.13	117.82	33.0411	-111.6865	7773.7
3628	-5.84	13.83	55.54	33.041	-111.6864	7773.7
3629	0.95	3.02	27.48	33.041	-111.6864	7773.7
3630	-12.69	-17.84	-44.65	33.0409	-111.6864	7773.7
3631	0.21	7.69	96.02	33.0409	-111.6864	7773.7
3632	-1.13	7.21	141.1	33.0409	-111.6865	7773.7
3633	7.37	-1.51	5.34	33.0408	-111.6866	7773.7
3634	-11.05	-11.39	74.62	33.0407	-111.6867	7206.4
3635	12.05	20.16	-75.54	33.0406	-111.6868	7206.4
3636	-2.76	9.86	-47.22	33.0405	-111.6868	7206.4
3637	-2.07	1.65	156.48	33.0405	-111.6867	7206.4
3638	-17.73	4.02	-141.22	33.0404	-111.6867	7206.4
3639	-21.87	-2.25	-174.99	33.0404	-111.6867	7206.4
3640	13.37	4.74	47.12	33.0404	-111.6867	7206.4
3641	-21.46	-14.23	41.83	33.0404	-111.6868	7206.4
3642	-3.26	6.07	52.21	33.0403	-111.6869	7206.4
3643	-23.4	14.9	41.66	33.0403	-111.6869	7206.4
3644	-39.81	-5.98	81.73	33.0402	-111.687	7206.4
3645	31.18	5.34	0.7	33.0401	-111.687	7206.4
3646	-28.57	-1.84	-140.72	33.04	-111.6871	7206.4
3647	3.58	-33.76	-142.84	33.04	-111.6871	7206.4
3648	-10.19	-1.04	-178.78	33.04	-111.6871	7206.4
3649	-0.54	4.16	-55.31	33.04	-111.6871	7206.4
3650	7.1	7.47	134.25	33.04	-111.6871	7206.4
3651	4.34	16.14	-143.56	33.04	-111.6871	7206.4
3652	17.54	-20.49	-14.36	33.04	-111.6871	7206.4
3653	-9.11	23.43	174.91	33.0399	-111.6871	7206.4
3654	-4.07	-19.1	-98.42	33.0398	-111.6871	7206.4
3655	-0.37	15.95	38.53	33.0397	-111.6872	7206.4
3656	16.97	12.84	49.06	33.0397	-111.6872	7206.4
3657	-25.23	1.61	88.05	33.0397	-111.6873	7206.4
3658	5.54	-19.81	-31.82	33.0397	-111.6874	7206.4
3659	5.66	12.44	154.02	33.0396	-111.6875	7206.4
3660	-4.85	-10.57	-12.46	33.0396	-111.6875	7206.4
3661	12.31	11.4	-33.69	33.0395	-111.6876	7206.4
3662	10.47	-4.52	-85.03	33.0395	-111.6877	7206.4
3663	8.27	-19.85	91.79	33.0394	-111.6877	7206.4
3664	-10.77	16.7	-37.74	33.0393	-111.6877	7206.4
3665	-5.01	12.32	48.26	33.0393	-111.6877	7206.4
3666	-13.94	-1.7	-27.74	33.0393	-111.6878	7206.4
3667	1.64	-21.33	51.37	33.0393	-111.6878	7206.4
3668	-8.94	-0.68	92.57	33.0393	-111.6879	7206.4
3669	7.63	3.9	-152.89	33.0392	-111.688	7206.4
3670	4.81	-16.45	-78.6	33.0391	-111.688	7206.4
3671	-26.48	-12.4	-33.78	33.039	-111.6881	7206.4
3672	19.45	-24.01	-157.99	33.0389	-111.6882	7206.4
3673	-5.43	14.75	-38.86	33.0389	-111.6883	7206.4
3674	0.93	1.12	36.9	33.0389	-111.6884	7206.4
3675	9.82	0.54	159.77	33.0389	-111.6884	7206.4
3676	8.2	-25.55	-9.8	33.0389	-111.6884	7206.4
3677	-12.5	25.92	114.3	33.0389	-111.6884	7206.4
3678	-8.06	-26.44	80.8	33.0388	-111.6885	7206.4
3679	-3.39	-9.67	78.41	33.0387	-111.6885	7206.4
3680	6.05	13.87	176.69	33.0387	-111.6886	7206.4
3681	-21.6	12.83	69.71	33.0385	-111.6888	7206.4
3682	26.83	-6.98	90.86	33.0385	-111.6889	7206.4
3683	-16.94	6.97	-77.26	33.0385	-111.6889	7206.4
3684	-9.59	-8.36	45.93	33.0384	-111.6889	7206.4
3685	11.8	-21.25	-89.29	33.0385	-111.689	7206.4
3686	-15.91	-1.45	91.76	33.0385	-111.689	7206.4
3687	17.16	25.98	-173.28	33.0385	-111.689	7206.4
3688	18.8	-0.46	-113.06	33.0384	-111.689	7206.4
3689	5.05	11.67	-41.47	33.0383	-111.6891	7206.4
3690	13.76	27.86	-120.8	33.0382	-111.6891	7206.4
3691	15.66	-17.79	-114.42	33.0381	-111.6892	7206.4
3692	-18.35	14.66	-10.91	33.0381	-111.6892	7206.4
3693	21.66	-7.46	23.72	33.038	-111.6893	7206.4
3694	-3.8	12.16	-173.59	33.038	-111.6893	7206.4
3695	-9.04	15.54	114.32	33.038	-111.6893	7206.4
3696	-0.63	25.43	-159.48	33.038	-111.6894	7206.4
3697	-2.43	13.87	-161.31	33.038	-111.6895	7206.4
3698	12.41	1.23	42.47	33.0379	-111.6895	7206.4
3699	-3.42	-21.88	-48.45	33.0378	-111.6895	7206.4
3700	5.45	-5.66	-31.37	33.0377	-111.6896	7206.4
3701	-16.97	-4.39	55.85	33.0377	-111.6897	7206.4
3702	4.86	4.84	46.38	33.0377	-111.6898	7206.4
3703	-8.51	-25.77	91.7	33.0376	-111.6899	7206.4
3704	-3.78	1.01	-16.94	33.0376	-111.6899	7206.4
3705	10.84	18.85	125.11	33.0376	-111.69	7206.4
3706	-11.63	2.31	113	33.0377	-111.69	7206.4
3707	14.27	11.04	-132.29	33.0376	-111.69	7206.4
3708	-15.37	3.92	119.52	33.0376	-111.69	7206.4
3709	-3.19	13.97	-113.39	33.0374	-111.6901	7206.4
3710	11.73	-2.47	-75.3	33.0373	-111.6901	7206.4
3711	24.38	11.48	144.59	33.0372	-111.6902	7206.4
3712	24.59	21.32	5.07	33.0372	-111.6902	7206.4
3713	-14.2	-9.66	34.28	33.0372	-111.6903	7206.4
3714	-9.98	22.16	126.54	33.0371	-111.6903	7206.4
3715	0.2	3.44	160.18	33.0371	-111.6904	7206.4
3716	17.77	16.33	-58.8	33.0371	-111.6905	7206.4
3717	19.35	3.6	-72.71	33.0371	-111.6905	7206.4
3718	1.3	16.2	-62.74	33.037	-111.6905	7206.4
3719	20.32	-2.35	-21.58	33.0369	-111.6905	7206.4
3720	13.37	15.44	167.3	33.0368	-111.6905	7206.4
3721	19.52	17.7	113.11	33.0367	-111.6905	7206.4
3722	27.88	10.15	12.31	33.0367	-111.6906	7206.4
3723	-24.56	-11.9	58.65	33.0366	-111.6908	6242.1
3724	27.26	17.71	121.58	33.0366	-111.6909	6242.1
3725	28.44	10.63	86.55	33.0366	-111.691	6242.1
3726	22.53	-7.81	-16.81	33.0365	-111.691	6242.1
3727	-0.45	19.77	-154.76	33.0365	-111.691	6242.1
3728	0.62	9.87	-119.96	33.0364	-111.691	6242.1
3729	5.18	-9.49	42.6	33.0363	-111.691	6242.1
3730	3.06	0.94	110.03	33.0362	-111.6909	6242.1
3731	-0.21	0	78.24	33.0362	-111.6909	6242.1
3732	5.21	-9.64	2.6	33.0361	-111.6909	6242.1
3733	-2.68	14.02	167.16	33.036	-111.6909	6242.1
3734	-10.1	-3.88	95.59	33.0359	-111.6909	6242.1
3735	10.09	8.17	-30.06	33.0358	-111.6909	6242.1
3736	12.51	9.99	-155.95	33.0357	-111.6909	6242.1
3737	18.92	12.76	118.7	33.0355	-111.691	6092.8
3738	11.64	16.55	59.22	33.0355	-111.6911	6092.8
3739	-8.55	1.58	66.38	33.0354	-111.6912	6092.8
3740	21.8	-9.74	-70.89	33.0353	-111.6913	6092.8
3741	-0.87	15.36	81.45	33.0353	-111.6914	6092.8
3742	15.77	-17.98	132.04	33.0353	-111.6915	6092.8
3743	-7.93	8.09	-43.37	33.0353	-111.6915	6092.8
3744	-19.3	-0.59	-15.94	33.0352	-111.6916	6092.8
3745	9.18	-9.4	-19.42	33.0352	-111.6916	6092.8
3746	-15.85	25.59	105.1	33.0352	-111.6916	6092.8
3747	5.57	-31.12	-44.32	33.0351	-111.6916	6092.8
3748	-13.65	-11.41	-0.59	33.035	-111.6916	6092.8
3749	-24.38	0	70.76	33.0349	-111.6917	6092.8
3750	-14.63	25.82	57.11	33.0348	-111.6918	6092.8
3751	18.3	-14.66	99.47	33.0347	-111.692	5945.2
3752	-5.71	9.05	-57.09	33.0347	-111.692	5945.2
3753	-8.76	0.2	-9.27	33.0347	-111.692	5945.2
3754	10.4	3.87	8.05	33.0347	-111.692	5945.2
3755	0.81	1.21	-164.53	33.0347	-111.692	5945.2
3756	13.34	9.12	152.04	33.0346	-111.692	5945.2
3757	12.64	7.02	107.96	33.0345	-111.692	5945.2
3758	0.46	26.01	66.05	33.0344	-111.6921	5945.2
3759	-15.49	4.36	52.65	33.0343	-111.6922	5945.2
3760	-3.93	8.23	119.09	33.0343	-111.6923	5945.2
3761	6.49	-26.33	151.14	33.0343	-111.6924	5945.2
3762	-22.41	22.52	-108.29	33.0343	-111.6925	5945.2
